string,numbers,errors
dcdfebaccce,"[4, 3, 4, 6, 5, 2, 1, 3, 3, 3, 5]",8
baadcbabafd,"[2, 1, 1, 4, 3, 2, 1, 2, 1, 6, 4]",8
adcadfceadb,"[1, 4, 3, 1, 4, 6, 3, 5, 1, 4, 2]",8
efabaddbafd,"[5, 6, 1, 2, 1, 4, 4, 2, 1, 6, 4]",8
badcdcbfaee,"[2, 1, 4, 3, 4, 3, 2, 6, 1, 5, 5]",8
ffdcdcfddbe,"[6, 6, 4, 3, 4, 3, 6, 4, 4, 2, 5]",8
cadeffddcdc,"[3, 1, 4, 5, 6, 6, 4, 4, 3, 4, 3]",8
cdcbcadbeac,"[3, 4, 3, 2, 3, 1, 4, 2, 5, 1, 3]",8
fceacecfceb,"[6, 3, 5, 1, 3, 5, 3, 6, 3, 5, 2]",8
dcfbadccaab,"[4, 3, 6, 2, 1, 4, 3, 3, 1, 1, 2]",8
eabadfbaeac,"[5, 1, 2, 1, 4, 6, 2, 1, 5, 1, 3]",8
bcafbaafdea,"[2, 3, 1, 6, 2, 1, 1, 6, 4, 5, 1]",8
cadcdcdbfca,"[3, 1, 4, 3, 4, 3, 4, 2, 6, 3, 1]",8
badefdccafe,"[2, 1, 4, 5, 6, 4, 3, 3, 1, 6, 5]",8
abadcabadba,"[1, 2, 1, 4, 3, 1, 2, 1, 4, 2, 1]",8
aaaddcadfce,"[1, 1, 1, 4, 4, 3, 1, 4, 6, 3, 5]",8
fbaeadfbadc,"[6, 2, 1, 5, 1, 4, 6, 2, 1, 4, 3]",8
acbaacfdcdf,"[1, 3, 2, 1, 1, 3, 6, 4, 3, 4, 6]",8
faceadceadf,"[6, 1, 3, 5, 1, 4, 3, 5, 1, 4, 6]",8
dcbfbaddcad,"[4, 3, 2, 6, 2, 1, 4, 4, 3, 1, 4]",8
dceefaedcdb,"[4, 3, 5, 5, 6, 1, 5, 4, 3, 4, 2]",8
fadcedfbadb,"[6, 1, 4, 3, 5, 4, 6, 2, 1, 4, 2]",8
dceccafdadc,"[4, 3, 5, 3, 3, 1, 6, 4, 1, 4, 3]",8
ebcdcfdcdcd,"[5, 2, 3, 4, 3, 6, 4, 3, 4, 3, 4]",8
adefdacabad,"[1, 4, 5, 6, 4, 1, 3, 1, 2, 1, 4]",8
fcfdcbabadc,"[6, 3, 6, 4, 3, 2, 1, 2, 1, 4, 3]",8
eaccfffdfba,"[5, 1, 3, 3, 6, 6, 6, 4, 6, 2, 1]",8
eaceeadeacb,"[5, 1, 3, 5, 5, 1, 4, 5, 1, 3, 2]",8
aeadcfdbaca,"[1, 5, 1, 4, 3, 6, 4, 2, 1, 3, 1]",8
badfdceaeab,"[2, 1, 4, 6, 4, 3, 5, 1, 5, 1, 2]",8
abebbaaffda,"[1, 2, 5, 2, 2, 1, 1, 6, 6, 4, 1]",8
abadbadaccf,"[1, 2, 1, 4, 2, 1, 4, 1, 3, 3, 6]",8
aadcaadcacd,"[1, 1, 4, 3, 1, 1, 4, 3, 1, 3, 4]",8
aedbebfadde,"[1, 5, 4, 2, 5, 2, 6, 1, 4, 4, 5]",8
cdcdeaadfff,"[3, 4, 3, 4, 5, 1, 1, 4, 6, 6, 6]",8
badbaadbfde,"[2, 1, 4, 2, 1, 1, 4, 2, 6, 4, 5]",8
dcedceadeac,"[4, 3, 5, 4, 3, 5, 1, 4, 5, 1, 3]",8
fadacafcbba,"[6, 1, 4, 1, 3, 1, 6, 3, 2, 2, 1]",8
aadbaeafccd,"[1, 1, 4, 2, 1, 5, 1, 6, 3, 3, 4]",8
dfadcecacea,"[4, 6, 1, 4, 3, 5, 3, 1, 3, 5, 1]",8
deacebddcec,"[4, 5, 1, 3, 5, 2, 4, 4, 3, 5, 3]",8
deaeafbdcad,"[4, 5, 1, 5, 1, 6, 2, 4, 3, 1, 4]",8
eadccefcfba,"[5, 1, 4, 3, 3, 5, 6, 3, 6, 2, 1]",8
aadccfdfdce,"[1, 1, 4, 3, 3, 6, 4, 6, 4, 3, 5]",8
baadddcfbad,"[2, 1, 1, 4, 4, 4, 3, 6, 2, 1, 4]",8
adcddfdcabe,"[1, 4, 3, 4, 4, 6, 4, 3, 1, 2, 5]",8
acdcdfaeaea,"[1, 3, 4, 3, 4, 6, 1, 5, 1, 5, 1]",8
efbcafebadd,"[5, 6, 2, 3, 1, 6, 5, 2, 1, 4, 4]",8
cbadceadbee,"[3, 2, 1, 4, 3, 5, 1, 4, 2, 5, 5]",8
dcfbaeeafcb,"[4, 3, 6, 2, 1, 5, 5, 1, 6, 3, 2]",8
edadcadbace,"[5, 4, 1, 4, 3, 1, 4, 2, 1, 3, 5]",8
fddcbadcacc,"[6, 4, 4, 3, 2, 1, 4, 3, 1, 3, 3]",8
cadcdcfbaea,"[3, 1, 4, 3, 4, 3, 6, 2, 1, 5, 1]",8
fdcabaedcfe,"[6, 4, 3, 1, 2, 1, 5, 4, 3, 6, 5]",8
efbafecdcad,"[5, 6, 2, 1, 6, 5, 3, 4, 3, 1, 4]",8
fdcaeabadca,"[6, 4, 3, 1, 5, 1, 2, 1, 4, 3, 1]",8
eacbabeafdc,"[5, 1, 3, 2, 1, 2, 5, 1, 6, 4, 3]",8
bfbaedcaadc,"[2, 6, 2, 1, 5, 4, 3, 1, 1, 4, 3]",8
aedaeeadddc,"[1, 5, 4, 1, 5, 5, 1, 4, 4, 4, 3]",8
adaccecccec,"[1, 4, 1, 3, 3, 5, 3, 3, 3, 5, 3]",8
adebadbaeaa,"[1, 4, 5, 2, 1, 4, 2, 1, 5, 1, 1]",8
fafbedcbadd,"[6, 1, 6, 2, 5, 4, 3, 2, 1, 4, 4]",8
eaebecdfeea,"[5, 1, 5, 2, 5, 3, 4, 6, 5, 5, 1]",8
cabccadcfdd,"[3, 1, 2, 3, 3, 1, 4, 3, 6, 4, 4]",8
abbadfccefc,"[1, 2, 2, 1, 4, 6, 3, 3, 5, 6, 3]",8
aceaefbadfc,"[1, 3, 5, 1, 5, 6, 2, 1, 4, 6, 3]",8
fceceabeead,"[6, 3, 5, 3, 5, 1, 2, 5, 5, 1, 4]",8
baeadfdcfba,"[2, 1, 5, 1, 4, 6, 4, 3, 6, 2, 1]",8
ecdceaeadce,"[5, 3, 4, 3, 5, 1, 5, 1, 4, 3, 5]",8
eeadbfabaeb,"[5, 5, 1, 4, 2, 6, 1, 2, 1, 5, 2]",8
ffbabccabaa,"[6, 6, 2, 1, 2, 3, 3, 1, 2, 1, 1]",8
bcfcaeadbfa,"[2, 3, 6, 3, 1, 5, 1, 4, 2, 6, 1]",8
fbadacafdcc,"[6, 2, 1, 4, 1, 3, 1, 6, 4, 3, 3]",8
baceddeadcc,"[2, 1, 3, 5, 4, 4, 5, 1, 4, 3, 3]",8
ddcbadadaea,"[4, 4, 3, 2, 1, 4, 1, 4, 1, 5, 1]",8
eaddfcdcbaa,"[5, 1, 4, 4, 6, 3, 4, 3, 2, 1, 1]",8
fbaeeebedcc,"[6, 2, 1, 5, 5, 5, 2, 5, 4, 3, 3]",8
dcaceeaadfd,"[4, 3, 1, 3, 5, 5, 1, 1, 4, 6, 4]",8
eadafbbbadd,"[5, 1, 4, 1, 6, 2, 2, 2, 1, 4, 4]",8
ffbaacadbce,"[6, 6, 2, 1, 1, 3, 1, 4, 2, 3, 5]",8
fdcbabadcac,"[6, 4, 3, 2, 1, 2, 1, 4, 3, 1, 3]",8
bedfbaddcad,"[2, 5, 4, 6, 2, 1, 4, 4, 3, 1, 4]",8
ccadccaebad,"[3, 3, 1, 4, 3, 3, 1, 5, 2, 1, 4]",8
cceebadcbae,"[3, 3, 5, 5, 2, 1, 4, 3, 2, 1, 5]",8
fbadcfcaced,"[6, 2, 1, 4, 3, 6, 3, 1, 3, 5, 4]",8
deaebcfddad,"[4, 5, 1, 5, 2, 3, 6, 4, 4, 1, 4]",8
ebadeadbadc,"[5, 2, 1, 4, 5, 1, 4, 2, 1, 4, 3]",8
fbadfdbceaa,"[6, 2, 1, 4, 6, 4, 2, 3, 5, 1, 1]",8
fdddcaecadc,"[6, 4, 4, 4, 3, 1, 5, 3, 1, 4, 3]",8
fcbeaeecbad,"[6, 3, 2, 5, 1, 5, 5, 3, 2, 1, 4]",8
ddceadafbcf,"[4, 4, 3, 5, 1, 4, 1, 6, 2, 3, 6]",8
ebbcfbaebcc,"[5, 2, 2, 3, 6, 2, 1, 5, 2, 3, 3]",8
deffdbafbad,"[4, 5, 6, 6, 4, 2, 1, 6, 2, 1, 4]",8
ddcebababdc,"[4, 4, 3, 5, 2, 1, 2, 1, 2, 4, 3]",8
fbebaebadce,"[6, 2, 5, 2, 1, 5, 2, 1, 4, 3, 5]",8
fdffadcdcad,"[6, 4, 6, 6, 1, 4, 3, 4, 3, 1, 4]",8
eadceadbcaf,"[5, 1, 4, 3, 5, 1, 4, 2, 3, 1, 6]",8
acadbaffdea,"[1, 3, 1, 4, 2, 1, 6, 6, 4, 5, 1]",8
fadecbaaeac,"[6, 1, 4, 5, 3, 2, 1, 1, 5, 1, 3]",8
cecbcdcaccc,"[3, 5, 3, 2, 3, 4, 3, 1, 3, 3, 3]",8
afdbadcffda,"[1, 6, 4, 2, 1, 4, 3, 6, 6, 4, 1]",8
aeaeadcdbad,"[1, 5, 1, 5, 1, 4, 3, 4, 2, 1, 4]",8
eaadcdfecba,"[5, 1, 1, 4, 3, 4, 6, 5, 3, 2, 1]",8
dcfdceeffcd,"[4, 3, 6, 4, 3, 5, 5, 6, 6, 3, 4]",8
fddadcbdcec,"[6, 4, 4, 1, 4, 3, 2, 4, 3, 5, 3]",8
fdcbacbffbd,"[6, 4, 3, 2, 1, 3, 2, 6, 6, 2, 4]",8
eaeadbadbac,"[5, 1, 5, 1, 4, 2, 1, 4, 2, 1, 3]",8
dcebacfaedc,"[4, 3, 5, 2, 1, 3, 6, 1, 5, 4, 3]",8
deaeaeaceea,"[4, 5, 1, 5, 1, 5, 1, 3, 5, 5, 1]",8
aeacadceaec,"[1, 5, 1, 3, 1, 4, 3, 5, 1, 5, 3]",8
eabcbacfcdd,"[5, 1, 2, 3, 2, 1, 3, 6, 3, 4, 4]",8
dcfcfebaeea,"[4, 3, 6, 3, 6, 5, 2, 1, 5, 5, 1]",8
eaeafebaead,"[5, 1, 5, 1, 6, 5, 2, 1, 5, 1, 4]",8
baadeefddcf,"[2, 1, 1, 4, 5, 5, 6, 4, 4, 3, 6]",8
fcdcbadaeab,"[6, 3, 4, 3, 2, 1, 4, 1, 5, 1, 2]",8
daeabdaadce,"[4, 1, 5, 1, 2, 4, 1, 1, 4, 3, 5]",8
aebadcfbaea,"[1, 5, 2, 1, 4, 3, 6, 2, 1, 5, 1]",8
bfbbafabadb,"[2, 6, 2, 2, 1, 6, 1, 2, 1, 4, 2]",8
bacfdffdcad,"[2, 1, 3, 6, 4, 6, 6, 4, 3, 1, 4]",8
ccfcaedcddd,"[3, 3, 6, 3, 1, 5, 4, 3, 4, 4, 4]",8
deaddefeace,"[4, 5, 1, 4, 4, 5, 6, 5, 1, 3, 5]",8
ccfeabadbaa,"[3, 3, 6, 5, 1, 2, 1, 4, 2, 1, 1]",8
dadccadcafd,"[4, 1, 4, 3, 3, 1, 4, 3, 1, 6, 4]",8
eadcdabadca,"[5, 1, 4, 3, 4, 1, 2, 1, 4, 3, 1]",8
cbaafffddbe,"[3, 2, 1, 1, 6, 6, 6, 4, 4, 2, 5]",8
fbaadbadccd,"[6, 2, 1, 1, 4, 2, 1, 4, 3, 3, 4]",8
caddaddbead,"[3, 1, 4, 4, 1, 4, 4, 2, 5, 1, 4]",8
baeeacbadcb,"[2, 1, 5, 5, 1, 3, 2, 1, 4, 3, 2]",8
cadadaadfdf,"[3, 1, 4, 1, 4, 1, 1, 4, 6, 4, 6]",8
fdcbeaccaab,"[6, 4, 3, 2, 5, 1, 3, 3, 1, 1, 2]",8
eacdbadcbad,"[5, 1, 3, 4, 2, 1, 4, 3, 2, 1, 4]",8
daeadcddcca,"[4, 1, 5, 1, 4, 3, 4, 4, 3, 3, 1]",8
cadadadcedc,"[3, 1, 4, 1, 4, 1, 4, 3, 5, 4, 3]",8
aeaddcdceef,"[1, 5, 1, 4, 4, 3, 4, 3, 5, 5, 6]",8
feabacadeab,"[6, 5, 1, 2, 1, 3, 1, 4, 5, 1, 2]",8
dbafeffdcef,"[4, 2, 1, 6, 5, 6, 6, 4, 3, 5, 6]",8
dabadbababa,"[4, 1, 2, 1, 4, 2, 1, 2, 1, 2, 1]",8
fcfcdfdaeac,"[6, 3, 6, 3, 4, 6, 4, 1, 5, 1, 3]",8
fdcdeabaadc,"[6, 4, 3, 4, 5, 1, 2, 1, 1, 4, 3]",8
dcdcbadbaad,"[4, 3, 4, 3, 2, 1, 4, 2, 1, 1, 4]",8
fbeabacefad,"[6, 2, 5, 1, 2, 1, 3, 5, 6, 1, 4]",8
eaecadeecbc,"[5, 1, 5, 3, 1, 4, 5, 5, 3, 2, 3]",8
eadcdfdbbaa,"[5, 1, 4, 3, 4, 6, 4, 2, 2, 1, 1]",8
eadfdcdcead,"[5, 1, 4, 6, 4, 3, 4, 3, 5, 1, 4]",8
edccecdcbab,"[5, 4, 3, 3, 5, 3, 4, 3, 2, 1, 2]",8
bceeadfaead,"[2, 3, 5, 5, 1, 4, 6, 1, 5, 1, 4]",8
dcccfbacecb,"[4, 3, 3, 3, 6, 2, 1, 3, 5, 3, 2]",8
fdcadbabead,"[6, 4, 3, 1, 4, 2, 1, 2, 5, 1, 4]",8
afcdcbaedcd,"[1, 6, 3, 4, 3, 2, 1, 5, 4, 3, 4]",8
bcadfbadcec,"[2, 3, 1, 4, 6, 2, 1, 4, 3, 5, 3]",8
addadeaabad,"[1, 4, 4, 1, 4, 5, 1, 1, 2, 1, 4]",8
ffdcdccafde,"[6, 6, 4, 3, 4, 3, 3, 1, 6, 4, 5]",8
fdaceabffba,"[6, 4, 1, 3, 5, 1, 2, 6, 6, 2, 1]",8
bdcaaceafca,"[2, 4, 3, 1, 1, 3, 5, 1, 6, 3, 1]",8
ceabadceadd,"[3, 5, 1, 2, 1, 4, 3, 5, 1, 4, 4]",8
ecccafbfead,"[5, 3, 3, 3, 1, 6, 2, 6, 5, 1, 4]",8
ecfefbeaede,"[5, 3, 6, 5, 6, 2, 5, 1, 5, 4, 5]",8
eadefbafdad,"[5, 1, 4, 5, 6, 2, 1, 6, 4, 1, 4]",8
fdcacbedccf,"[6, 4, 3, 1, 3, 2, 5, 4, 3, 3, 6]",8
fbfeeadcdce,"[6, 2, 6, 5, 5, 1, 4, 3, 4, 3, 5]",9
deeeaddbaff,"[4, 5, 5, 5, 1, 4, 4, 2, 1, 6, 6]",9
fdabadcdbad,"[6, 4, 1, 2, 1, 4, 3, 4, 2, 1, 4]",9
badceeaadce,"[2, 1, 4, 3, 5, 5, 1, 1, 4, 3, 5]",9
fcfefbafbad,"[6, 3, 6, 5, 6, 2, 1, 6, 2, 1, 4]",9
cdcaeadcbea,"[3, 4, 3, 1, 5, 1, 4, 3, 2, 5, 1]",9
adceeeefbad,"[1, 4, 3, 5, 5, 5, 5, 6, 2, 1, 4]",9
cbacbcdbeea,"[3, 2, 1, 3, 2, 3, 4, 2, 5, 5, 1]",9
adbafbadcaa,"[1, 4, 2, 1, 6, 2, 1, 4, 3, 1, 1]",9
feadeaeadba,"[6, 5, 1, 4, 5, 1, 5, 1, 4, 2, 1]",9
fcfdcdbdeda,"[6, 3, 6, 4, 3, 4, 2, 4, 5, 4, 1]",9
bbabacadeea,"[2, 2, 1, 2, 1, 3, 1, 4, 5, 5, 1]",9
fbcaddcaeba,"[6, 2, 3, 1, 4, 4, 3, 1, 5, 2, 1]",9
daeaeacabad,"[4, 1, 5, 1, 5, 1, 3, 1, 2, 1, 4]",9
cdceadcdfdc,"[3, 4, 3, 5, 1, 4, 3, 4, 6, 4, 3]",9
fdcfdcdbbad,"[6, 4, 3, 6, 4, 3, 4, 2, 2, 1, 4]",9
eabadcafbfb,"[5, 1, 2, 1, 4, 3, 1, 6, 2, 6, 2]",9
ddaccbadcae,"[4, 4, 1, 3, 3, 2, 1, 4, 3, 1, 5]",9
dfefdcadbad,"[4, 6, 5, 6, 4, 3, 1, 4, 2, 1, 4]",9
fbadcacfdef,"[6, 2, 1, 4, 3, 1, 3, 6, 4, 5, 6]",9
fdabdeaeafb,"[6, 4, 1, 2, 4, 5, 1, 5, 1, 6, 2]",9
baddbadcbaf,"[2, 1, 4, 4, 2, 1, 4, 3, 2, 1, 6]",9
babfdccedea,"[2, 1, 2, 6, 4, 3, 3, 5, 4, 5, 1]",9
dfadddafdac,"[4, 6, 1, 4, 4, 4, 1, 6, 4, 1, 3]",9
bddeddbadad,"[2, 4, 4, 5, 4, 4, 2, 1, 4, 1, 4]",9
cebaeaddcad,"[3, 5, 2, 1, 5, 1, 4, 4, 3, 1, 4]",9
beeabaefadf,"[2, 5, 5, 1, 2, 1, 5, 6, 1, 4, 6]",9
fceafbadbdf,"[6, 3, 5, 1, 6, 2, 1, 4, 2, 4, 6]",9
dbaccaabada,"[4, 2, 1, 3, 3, 1, 1, 2, 1, 4, 1]",9
aeceaefdccc,"[1, 5, 3, 5, 1, 5, 6, 4, 3, 3, 3]",9
adfdccadcaa,"[1, 4, 6, 4, 3, 3, 1, 4, 3, 1, 1]",9
dcadadecfba,"[4, 3, 1, 4, 1, 4, 5, 3, 6, 2, 1]",9
cabadcaecfc,"[3, 1, 2, 1, 4, 3, 1, 5, 3, 6, 3]",9
abacefdcfcb,"[1, 2, 1, 3, 5, 6, 4, 3, 6, 3, 2]",9
ceadaaeacdc,"[3, 5, 1, 4, 1, 1, 5, 1, 3, 4, 3]",9
baeafbadfcd,"[2, 1, 5, 1, 6, 2, 1, 4, 6, 3, 4]",9
afdbafbbafe,"[1, 6, 4, 2, 1, 6, 2, 2, 1, 6, 5]",9
adebadaebac,"[1, 4, 5, 2, 1, 4, 1, 5, 2, 1, 3]",9
ebaaaddfadc,"[5, 2, 1, 1, 1, 4, 4, 6, 1, 4, 3]",9
fbfebadfcba,"[6, 2, 6, 5, 2, 1, 4, 6, 3, 2, 1]",9
fbacccdeadf,"[6, 2, 1, 3, 3, 3, 4, 5, 1, 4, 6]",9
dcbceadaaee,"[4, 3, 2, 3, 5, 1, 4, 1, 1, 5, 5]",9
efbfabafdfa,"[5, 6, 2, 6, 1, 2, 1, 6, 4, 6, 1]",9
dfdccacdead,"[4, 6, 4, 3, 3, 1, 3, 4, 5, 1, 4]",9
feaefbceabb,"[6, 5, 1, 5, 6, 2, 3, 5, 1, 2, 2]",9
fbbfaffbaac,"[6, 2, 2, 6, 1, 6, 6, 2, 1, 1, 3]",9
edcefeaeaba,"[5, 4, 3, 5, 6, 5, 1, 5, 1, 2, 1]",9
eaaeafeaaaa,"[5, 1, 1, 5, 1, 6, 5, 1, 1, 1, 1]",9
eadcdbffdac,"[5, 1, 4, 3, 4, 2, 6, 6, 4, 1, 3]",9
eeadefffdcd,"[5, 5, 1, 4, 5, 6, 6, 6, 4, 3, 4]",9
dedcadbaadf,"[4, 5, 4, 3, 1, 4, 2, 1, 1, 4, 6]",9
dcbadcefdab,"[4, 3, 2, 1, 4, 3, 5, 6, 4, 1, 2]",9
facbacdcbad,"[6, 1, 3, 2, 1, 3, 4, 3, 2, 1, 4]",9
eceaaabfbad,"[5, 3, 5, 1, 1, 1, 2, 6, 2, 1, 4]",9
dbadbaddefc,"[4, 2, 1, 4, 2, 1, 4, 4, 5, 6, 3]",9
eeddfbadcfb,"[5, 5, 4, 4, 6, 2, 1, 4, 3, 6, 2]",9
cadcdfdeacc,"[3, 1, 4, 3, 4, 6, 4, 5, 1, 3, 3]",9
eaeeaeeabff,"[5, 1, 5, 5, 1, 5, 5, 1, 2, 6, 6]",9
deadcdcbaaf,"[4, 5, 1, 4, 3, 4, 3, 2, 1, 1, 6]",9
dcdcaeacace,"[4, 3, 4, 3, 1, 5, 1, 3, 1, 3, 5]",9
baafadfabbd,"[2, 1, 1, 6, 1, 4, 6, 1, 2, 2, 4]",9
ffdcabacbad,"[6, 6, 4, 3, 1, 2, 1, 3, 2, 1, 4]",9
eaabfdceafa,"[5, 1, 1, 2, 6, 4, 3, 5, 1, 6, 1]",9
dfbbafccaba,"[4, 6, 2, 2, 1, 6, 3, 3, 1, 2, 1]",9
bbaebffacca,"[2, 2, 1, 5, 2, 6, 6, 1, 3, 3, 1]",9
ffcaecfbaad,"[6, 6, 3, 1, 5, 3, 6, 2, 1, 1, 4]",9
deccebadcba,"[4, 5, 3, 3, 5, 2, 1, 4, 3, 2, 1]",9
baaacdcabad,"[2, 1, 1, 1, 3, 4, 3, 1, 2, 1, 4]",9
baddbbacbae,"[2, 1, 4, 4, 2, 2, 1, 3, 2, 1, 5]",9
ffdcfbfbdca,"[6, 6, 4, 3, 6, 2, 6, 2, 4, 3, 1]",9
badbaeaeebc,"[2, 1, 4, 2, 1, 5, 1, 5, 5, 2, 3]",9
cadeebaeadc,"[3, 1, 4, 5, 5, 2, 1, 5, 1, 4, 3]",9
baadaddcadb,"[2, 1, 1, 4, 1, 4, 4, 3, 1, 4, 2]",9
dfbaddcddff,"[4, 6, 2, 1, 4, 4, 3, 4, 4, 6, 6]",9
cdcceaadafb,"[3, 4, 3, 3, 5, 1, 1, 4, 1, 6, 2]",9
fdcafafbfbc,"[6, 4, 3, 1, 6, 1, 6, 2, 6, 2, 3]",9
fbadcafdcce,"[6, 2, 1, 4, 3, 1, 6, 4, 3, 3, 5]",9
badaaddcacb,"[2, 1, 4, 1, 1, 4, 4, 3, 1, 3, 2]",9
dcdcadebadc,"[4, 3, 4, 3, 1, 4, 5, 2, 1, 4, 3]",9
cdcddadedcc,"[3, 4, 3, 4, 4, 1, 4, 5, 4, 3, 3]",9
cbafdfdcebd,"[3, 2, 1, 6, 4, 6, 4, 3, 5, 2, 4]",9
dacefcaecad,"[4, 1, 3, 5, 6, 3, 1, 5, 3, 1, 4]",9
faeabadcdfa,"[6, 1, 5, 1, 2, 1, 4, 3, 4, 6, 1]",9
eadcecdcedf,"[5, 1, 4, 3, 5, 3, 4, 3, 5, 4, 6]",9
deaababadcd,"[4, 5, 1, 1, 2, 1, 2, 1, 4, 3, 4]",9
badcedeafcd,"[2, 1, 4, 3, 5, 4, 5, 1, 6, 3, 4]",9
dcfdbaaadeb,"[4, 3, 6, 4, 2, 1, 1, 1, 4, 5, 2]",9
eadceadebea,"[5, 1, 4, 3, 5, 1, 4, 5, 2, 5, 1]",9
edccefbadcc,"[5, 4, 3, 3, 5, 6, 2, 1, 4, 3, 3]",9
dfdcedcdfdc,"[4, 6, 4, 3, 5, 4, 3, 4, 6, 4, 3]",9
acfadcdafbf,"[1, 3, 6, 1, 4, 3, 4, 1, 6, 2, 6]",9
eceadefbaac,"[5, 3, 5, 1, 4, 5, 6, 2, 1, 1, 3]",9
baeaaeaeadb,"[2, 1, 5, 1, 1, 5, 1, 5, 1, 4, 2]",9
adbaadafdcd,"[1, 4, 2, 1, 1, 4, 1, 6, 4, 3, 4]",9
acfdaddafad,"[1, 3, 6, 4, 1, 4, 4, 1, 6, 1, 4]",9
dcadbaaeaba,"[4, 3, 1, 4, 2, 1, 1, 5, 1, 2, 1]",9
adfbaacaaff,"[1, 4, 6, 2, 1, 1, 3, 1, 1, 6, 6]",9
eadcceadbaf,"[5, 1, 4, 3, 3, 5, 1, 4, 2, 1, 6]",9
cdfdbeafede,"[3, 4, 6, 4, 2, 5, 1, 6, 5, 4, 5]",9
fadaabcaaca,"[6, 1, 4, 1, 1, 2, 3, 1, 1, 3, 1]",9
feabafbaddc,"[6, 5, 1, 2, 1, 6, 2, 1, 4, 4, 3]",9
caebfabfbdb,"[3, 1, 5, 2, 6, 1, 2, 6, 2, 4, 2]",9
ececadcccdf,"[5, 3, 5, 3, 1, 4, 3, 3, 3, 4, 6]",9
edeadcafdfc,"[5, 4, 5, 1, 4, 3, 1, 6, 4, 6, 3]",9
fbaccdcdffd,"[6, 2, 1, 3, 3, 4, 3, 4, 6, 6, 4]",9
ffceeacceba,"[6, 6, 3, 5, 5, 1, 3, 3, 5, 2, 1]",9
efbaaddedca,"[5, 6, 2, 1, 1, 4, 4, 5, 4, 3, 1]",9
efdcdfdcdcf,"[5, 6, 4, 3, 4, 6, 4, 3, 4, 3, 6]",9
aedcfbacfba,"[1, 5, 4, 3, 6, 2, 1, 3, 6, 2, 1]",9
afccdcdadce,"[1, 6, 3, 3, 4, 3, 4, 1, 4, 3, 5]",9
fdeeaddcdba,"[6, 4, 5, 5, 1, 4, 4, 3, 4, 2, 1]",9
adbaaaddceb,"[1, 4, 2, 1, 1, 1, 4, 4, 3, 5, 2]",9
aefdfbdfdce,"[1, 5, 6, 4, 6, 2, 4, 6, 4, 3, 5]",9
cadadbadaad,"[3, 1, 4, 1, 4, 2, 1, 4, 1, 1, 4]",9
abbdbadcdae,"[1, 2, 2, 4, 2, 1, 4, 3, 4, 1, 5]",9
dbaaececbad,"[4, 2, 1, 1, 5, 3, 5, 3, 2, 1, 4]",9
fbfdeafcbaa,"[6, 2, 6, 4, 5, 1, 6, 3, 2, 1, 1]",9
afbabffbabf,"[1, 6, 2, 1, 2, 6, 6, 2, 1, 2, 6]",9
ceaddbadccc,"[3, 5, 1, 4, 4, 2, 1, 4, 3, 3, 3]",9
baafaedeaea,"[2, 1, 1, 6, 1, 5, 4, 5, 1, 5, 1]",9
eeeabaeadce,"[5, 5, 5, 1, 2, 1, 5, 1, 4, 3, 5]",9
aaeadcafbcd,"[1, 1, 5, 1, 4, 3, 1, 6, 2, 3, 4]",9
adbabadbead,"[1, 4, 2, 1, 2, 1, 4, 2, 5, 1, 4]",9
adcdacaddcf,"[1, 4, 3, 4, 1, 3, 1, 4, 4, 3, 6]",9
cedaeafeadb,"[3, 5, 4, 1, 5, 1, 6, 5, 1, 4, 2]",9
dadfdadfdcc,"[4, 1, 4, 6, 4, 1, 4, 6, 4, 3, 3]",9
fdcaeeadbad,"[6, 4, 3, 1, 5, 5, 1, 4, 2, 1, 4]",9
ecadaeefdcb,"[5, 3, 1, 4, 1, 5, 5, 6, 4, 3, 2]",9
eefdbadaead,"[5, 5, 6, 4, 2, 1, 4, 1, 5, 1, 4]",9
cecadadefae,"[3, 5, 3, 1, 4, 1, 4, 5, 6, 1, 5]",9
fddacbadacb,"[6, 4, 4, 1, 3, 2, 1, 4, 1, 3, 2]",9
adcedabaacf,"[1, 4, 3, 5, 4, 1, 2, 1, 1, 3, 6]",9
bafbceaafaa,"[2, 1, 6, 2, 3, 5, 1, 1, 6, 1, 1]",9
fbadaeeaddc,"[6, 2, 1, 4, 1, 5, 5, 1, 4, 4, 3]",9
eedcaefdbdc,"[5, 5, 4, 3, 1, 5, 6, 4, 2, 4, 3]",9
cebaeadcfba,"[3, 5, 2, 1, 5, 1, 4, 3, 6, 2, 1]",9
ebcbadadafb,"[5, 2, 3, 2, 1, 4, 1, 4, 1, 6, 2]",9
ebadbaafdeb,"[5, 2, 1, 4, 2, 1, 1, 6, 4, 5, 2]",9
caaadbafbad,"[3, 1, 1, 1, 4, 2, 1, 6, 2, 1, 4]",9
eaefccfdbed,"[5, 1, 5, 6, 3, 3, 6, 4, 2, 5, 4]",9
fdeaeabdced,"[6, 4, 5, 1, 5, 1, 2, 4, 3, 5, 4]",9
ebaeaeafcec,"[5, 2, 1, 5, 1, 5, 1, 6, 3, 5, 3]",9
eeafeceeabc,"[5, 5, 1, 6, 5, 3, 5, 5, 1, 2, 3]",9
eaccbacccda,"[5, 1, 3, 3, 2, 1, 3, 3, 3, 4, 1]",9
cdadeadcdba,"[3, 4, 1, 4, 5, 1, 4, 3, 4, 2, 1]",9
